vote_id,title,policy,final_vote
12296,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12297,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12298,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12299,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12300,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12301,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12302,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12303,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12304,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12305,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12306,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12307,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12308,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12309,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12310,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12311,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12312,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12313,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12314,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12315,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12316,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12317,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12318,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12319,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12320,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12321,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12322,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12323,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12324,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12325,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12326,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12327,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,False
12328,European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022,Employment & Social Affairs,True
12329,Batteries and waste batteries,Environment & public health,False
12330,Batteries and waste batteries,Environment & public health,False
12331,Batteries and waste batteries,Environment & public health,False
12332,Batteries and waste batteries,Environment & public health,False
12333,Batteries and waste batteries,Environment & public health,False
12334,Batteries and waste batteries,Environment & public health,False
12335,Batteries and waste batteries,Environment & public health,False
12336,Batteries and waste batteries,Environment & public health,False
12337,Batteries and waste batteries,Environment & public health,False
12338,Batteries and waste batteries,Environment & public health,False
12339,Batteries and waste batteries,Environment & public health,False
12340,Batteries and waste batteries,Environment & public health,False
12341,Batteries and waste batteries,Environment & public health,False
12342,Batteries and waste batteries,Environment & public health,False
12343,Batteries and waste batteries,Environment & public health,False
12344,Batteries and waste batteries,Environment & public health,False
12345,Batteries and waste batteries,Environment & public health,False
12346,Batteries and waste batteries,Environment & public health,False
12347,Batteries and waste batteries,Environment & public health,False
12348,Batteries and waste batteries,Environment & public health,False
12349,Batteries and waste batteries,Environment & public health,False
12350,Batteries and waste batteries,Environment & public health,False
12351,Batteries and waste batteries,Environment & public health,False
12352,Batteries and waste batteries,Environment & public health,False
12353,Batteries and waste batteries,Environment & public health,False
12354,Batteries and waste batteries,Environment & public health,False
12355,Batteries and waste batteries,Environment & public health,False
12356,Batteries and waste batteries,Environment & public health,False
12357,Batteries and waste batteries,Environment & public health,False
12358,Batteries and waste batteries,Environment & public health,False
12359,Batteries and waste batteries,Environment & public health,False
12360,Batteries and waste batteries,Environment & public health,False
12361,Batteries and waste batteries,Environment & public health,False
12362,Batteries and waste batteries,Environment & public health,False
12363,Batteries and waste batteries,Environment & public health,False
12364,Batteries and waste batteries,Environment & public health,False
12365,Batteries and waste batteries,Environment & public health,False
12366,Batteries and waste batteries,Environment & public health,True
12367,Batteries and waste batteries,Environment & public health,True
12368,General Union Environment Action Programme to 2030,Environment & public health,False
12369,A new EU strategic framework on health and safety at work post 2020,Employment & Social Affairs,True
12370,European Withholding Tax framework,Economic & monetary affairs,True
12371,The situation of journalists and human rights defenders in Mexico,"Civil liberties, justice & home affairs",True
12372,"Myanmar, one year after the coup",Foreign & security policy,False
12373,"Myanmar, one year after the coup",Foreign & security policy,False
12374,"Myanmar, one year after the coup",Foreign & security policy,False
12375,"Myanmar, one year after the coup",Foreign & security policy,False
12376,"Myanmar, one year after the coup",Foreign & security policy,False
12377,"Myanmar, one year after the coup",Foreign & security policy,False
12378,"Myanmar, one year after the coup",Foreign & security policy,False
12379,"Myanmar, one year after the coup",Foreign & security policy,False
12380,"Myanmar, one year after the coup",Foreign & security policy,False
12381,"Myanmar, one year after the coup",Foreign & security policy,False
12382,"Myanmar, one year after the coup",Foreign & security policy,True
12383,Destruction of cultural heritage in Nagorno-Karabakh,Culture & education,False
12384,Destruction of cultural heritage in Nagorno-Karabakh,Culture & education,False
12385,Destruction of cultural heritage in Nagorno-Karabakh,Culture & education,False
12386,Destruction of cultural heritage in Nagorno-Karabakh,Culture & education,False
12387,Destruction of cultural heritage in Nagorno-Karabakh,Culture & education,False
12388,Destruction of cultural heritage in Nagorno-Karabakh,Culture & education,False
12389,Destruction of cultural heritage in Nagorno-Karabakh,Culture & education,True
12390,EU Citizenship Report 2020,Petitions,False
12391,EU Citizenship Report 2020,Petitions,False
12392,EU Citizenship Report 2020,Petitions,False
12393,EU Citizenship Report 2020,Petitions,False
12394,EU Citizenship Report 2020,Petitions,False
12395,EU Citizenship Report 2020,Petitions,False
12396,EU Citizenship Report 2020,Petitions,False
12397,EU Citizenship Report 2020,Petitions,False
12398,EU Citizenship Report 2020,Petitions,False
12399,EU Citizenship Report 2020,Petitions,True
12400,Fair and simple taxation supporting the recovery strategy,Economic & monetary affairs,False
12401,Fair and simple taxation supporting the recovery strategy,Economic & monetary affairs,False
12402,Fair and simple taxation supporting the recovery strategy,Economic & monetary affairs,False
12403,Fair and simple taxation supporting the recovery strategy,Economic & monetary affairs,False
12404,Fair and simple taxation supporting the recovery strategy,Economic & monetary affairs,False
12405,Fair and simple taxation supporting the recovery strategy,Economic & monetary affairs,False
12406,Fair and simple taxation supporting the recovery strategy,Economic & monetary affairs,False
12407,Fair and simple taxation supporting the recovery strategy,Economic & monetary affairs,False
12408,Fair and simple taxation supporting the recovery strategy,Economic & monetary affairs,True
12409,Refugees in Europe: CARE,Regional development,True
12410,More flexible use of funds under the AMIF Regulations in light of the war in Ukraine,"Civil liberties, justice & home affairs",False
12411,More flexible use of funds under the AMIF Regulations in light of the war in Ukraine,"Civil liberties, justice & home affairs",False
12412,More flexible use of funds under the AMIF Regulations in light of the war in Ukraine,"Civil liberties, justice & home affairs",False
12413,More flexible use of funds under the AMIF Regulations in light of the war in Ukraine,"Civil liberties, justice & home affairs",False
12414,More flexible use of funds under the AMIF Regulations in light of the war in Ukraine,"Civil liberties, justice & home affairs",False
12415,More flexible use of funds under the AMIF Regulations in light of the war in Ukraine,"Civil liberties, justice & home affairs",True
12416,Status Agreement between the EU and Moldova on Frontex operational activities,"Civil liberties, justice & home affairs",True
12417,Pilot regime for market infrastructures based on distributed ledger technology,Economic & monetary affairs,False
12418,Roaming Regulation (recast),"Industry, Research & Energy",False
12419,Macro-financial assistance to the Republic of Moldova,International trade,True
12420,Computerised system for the cross-border electronic exchange of data in the area of judicial cooperation in civil and criminal matters (e-CODEX system),Legal affairs,False
12421,Automated data exchange with regard to DNA data in Italy,"Civil liberties, justice & home affairs",True
12422,Automated data exchange with regard to dactyloscopic data in Italy,"Civil liberties, justice & home affairs",True
12423,Automated data exchange with regard to vehicle registration data in Italy,"Civil liberties, justice & home affairs",True
12424,Automated data exchange with regard to vehicle registration data in Greece,"Civil liberties, justice & home affairs",True
12425,EU-Brazil Agreement on short-stay visa waiver for holders of ordinary passports,"Civil liberties, justice & home affairs",True
12426,"EU-Brazil Agreement on short-stay visa waiver for holders of diplomatic, service or official passports","Civil liberties, justice & home affairs",True
12427,Mobilisation of the European Globalisation Adjustment Fund: application EGF/2021/007 FR/Selecta - FranceFrance,Budget,True
12428,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12429,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12430,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12431,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12432,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12433,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12434,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12435,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12436,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12437,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12438,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12439,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12440,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12441,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12442,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12443,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12444,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12445,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12446,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12447,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12448,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12449,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12450,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12451,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12452,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12453,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12454,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12455,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12456,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12457,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12458,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12459,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12460,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12461,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12462,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12463,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12464,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12465,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12466,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12467,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12468,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12469,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12470,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12471,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12472,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12473,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12474,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12475,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12476,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12477,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12478,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12479,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12480,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12481,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12482,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12483,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12484,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,False
12485,Need for an urgent EU action plan to ensure food security inside and outside the EU in light of the Russian invasion of Ukraine,Environment & public health,True
12486,"MFF 2021-2027: fight against oligarch structures, protection of EU funds from fraud and conflict of interest",Budgetary control,True
12487,Strengthening the application of the principle of equal pay for equal work or work of equal value between men and women,Employment & Social Affairs,True
12488,Revision of the Market Stability Reserve for the EU Emissions Trading System,Environment & public health,False
12489,Revision of the Market Stability Reserve for the EU Emissions Trading System,Environment & public health,True
12490,"Future of fisheries in the Channel, North Sea, Irish Sea and Atlantic Ocean",Fisheries,True
12491,"Protection of the rights of the child in civil, administrative and family law proceedings",Legal affairs,True
12492,Trans-European energy infrastructure,"Industry, Research & Energy",False
12493,Guidelines for the 2023 budget – Section III,Budget,False
12494,Guidelines for the 2023 budget – Section III,Budget,False
12495,Guidelines for the 2023 budget – Section III,Budget,False
12496,Guidelines for the 2023 budget – Section III,Budget,False
12497,Guidelines for the 2023 budget – Section III,Budget,False
12498,Guidelines for the 2023 budget – Section III,Budget,False
12499,Guidelines for the 2023 budget – Section III,Budget,False
12500,Guidelines for the 2023 budget – Section III,Budget,False
12501,Guidelines for the 2023 budget – Section III,Budget,True
12502,Equivalence of field inspections and of certain seed produced in Bolivia,Agriculture,True
12503,Draft amending budget No 1/2022: adjustment of the multiannual financial framework for the years 2021 to 2027,Budget,True
12504,Minimum level of training of seafarers (codification),Legal affairs,True
12505,"Measures against water pollution caused by nitrates, including improvements in the different nitrate measuring systems in member states",Petitions,True
12506,Data Governance Act,"Industry, Research & Energy",False
12507,Implementation of citizenship education actions,Culture & education,False
12508,Implementation of citizenship education actions,Culture & education,False
12509,Implementation of citizenship education actions,Culture & education,False
12510,Implementation of citizenship education actions,Culture & education,False
12511,Implementation of citizenship education actions,Culture & education,False
12512,Implementation of citizenship education actions,Culture & education,False
12513,Implementation of citizenship education actions,Culture & education,False
12514,Implementation of citizenship education actions,Culture & education,False
12515,Implementation of citizenship education actions,Culture & education,False
12516,Implementation of citizenship education actions,Culture & education,False
12517,Implementation of citizenship education actions,Culture & education,False
12518,Implementation of citizenship education actions,Culture & education,False
12519,Implementation of citizenship education actions,Culture & education,False
12520,Implementation of citizenship education actions,Culture & education,True
12521,Objection pursuant to Rule 112(2) and (3): Genetically modified soybean MON 87769 X MON 89788,Environment & public health,True
12522,"Medicinal products made available in the UK with respect to Northern Ireland, Cyprus, Ireland and Malta",Environment & public health,True
12523,"Investigational medicinal products made available in the UK with respect to Northern Ireland, Cyprus, Ireland and Malta",Environment & public health,True
12524,Increased pre-financing from REACT-EU,Regional development,True
12525,Gas storage,"Industry, Research & Energy",True
12526,The Schengen evaluation mechanism,"Civil liberties, justice & home affairs",False
12527,The Schengen evaluation mechanism,"Civil liberties, justice & home affairs",False
12528,The Schengen evaluation mechanism,"Civil liberties, justice & home affairs",False
12529,The Schengen evaluation mechanism,"Civil liberties, justice & home affairs",False
12530,The Schengen evaluation mechanism,"Civil liberties, justice & home affairs",False
12531,The Schengen evaluation mechanism,"Civil liberties, justice & home affairs",False
12532,The Schengen evaluation mechanism,"Civil liberties, justice & home affairs",False
12533,The Schengen evaluation mechanism,"Civil liberties, justice & home affairs",False
12534,The Schengen evaluation mechanism,"Civil liberties, justice & home affairs",False
12535,The Schengen evaluation mechanism,"Civil liberties, justice & home affairs",False
12536,The Schengen evaluation mechanism,"Civil liberties, justice & home affairs",False
12537,The Schengen evaluation mechanism,"Civil liberties, justice & home affairs",False
12538,The Schengen evaluation mechanism,"Civil liberties, justice & home affairs",True
12539,"Increasing repression in Russia, including the case of Alexey Navalny",Foreign & security policy,False
12540,"Increasing repression in Russia, including the case of Alexey Navalny",Foreign & security policy,False
12541,"Increasing repression in Russia, including the case of Alexey Navalny",Foreign & security policy,False
12542,"Increasing repression in Russia, including the case of Alexey Navalny",Foreign & security policy,False
12543,"Increasing repression in Russia, including the case of Alexey Navalny",Foreign & security policy,False
12544,"Increasing repression in Russia, including the case of Alexey Navalny",Foreign & security policy,False
12545,"Increasing repression in Russia, including the case of Alexey Navalny",Foreign & security policy,False
12546,"Increasing repression in Russia, including the case of Alexey Navalny",Foreign & security policy,False
12547,Right to repair,Internal market & consumer protection,False
12548,Right to repair,Internal market & consumer protection,False
12549,Right to repair,Internal market & consumer protection,True
12550,Parliament’s estimates of revenue and expenditure for the financial year 2023,Budget,False
12551,Parliament’s estimates of revenue and expenditure for the financial year 2023,Budget,False
12552,Parliament’s estimates of revenue and expenditure for the financial year 2023,Budget,True
12553,"Situation in Afghanistan, in particular the situation of women’s rights",Foreign & security policy,False
12554,"Situation in Afghanistan, in particular the situation of women’s rights",Foreign & security policy,False
12555,"Situation in Afghanistan, in particular the situation of women’s rights",Foreign & security policy,False
12556,"Situation in Afghanistan, in particular the situation of women’s rights",Foreign & security policy,False
12557,"Situation in Afghanistan, in particular the situation of women’s rights",Foreign & security policy,False
12558,"Situation in Afghanistan, in particular the situation of women’s rights",Foreign & security policy,False
12559,"Situation in Afghanistan, in particular the situation of women’s rights",Foreign & security policy,False
12560,"Situation in Afghanistan, in particular the situation of women’s rights",Foreign & security policy,False
12561,"Situation in Afghanistan, in particular the situation of women’s rights",Foreign & security policy,False
12562,"Situation in Afghanistan, in particular the situation of women’s rights",Foreign & security policy,False
12563,"Situation in Afghanistan, in particular the situation of women’s rights",Foreign & security policy,False
12564,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",False
12565,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",False
12566,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",False
12567,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",False
12568,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",False
12569,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",False
12570,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",False
12571,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",False
12572,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",False
12573,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",False
12574,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",False
12575,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",False
12576,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",False
12577,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",False
12578,EU Protection of children and young people fleeing the war against Ukraine,"Civil liberties, justice & home affairs",True
12579,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12580,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12581,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12582,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12583,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12584,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12585,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12586,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12587,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12588,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12589,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12590,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12591,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12592,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12593,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12594,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12595,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12596,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12597,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12598,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12599,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12600,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12601,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12602,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12603,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12604,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12605,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12606,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12607,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12608,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12609,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12610,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12611,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12612,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12613,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12614,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12615,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
